group,method,dataset,region,seed,config_hash,split_id,metric_name,metric_value,regime,n_retrains,train_samples,wall_clock_s,timestamp
detection,page_hinkley,synthetic_gradual,-,5.0,7c62866311e1,synth_n20000_finetune_gradual,false_alarms_per_10000,0.5,full,0,0,0.0086394581012427,2026-09-20T11:43:17.805780+00:00
detection,page_hinkley,synthetic_gradual,-,5.0,7c62866311e1,synth_n20000_finetune_gradual,missed_detections,0.0,full,0,0,0.0086394581012427,2026-09-20T11:43:17.805780+00:00
detection,page_hinkley,synthetic_gradual,-,5.0,7c62866311e1,synth_n20000_finetune_gradual,n_detections,2.0,full,0,0,0.0086394581012427,2026-09-20T11:43:17.805780+00:00
detection,page_hinkley,synthetic_gradual,-,5.0,7c62866311e1,synth_n20000_finetune_gradual,n_false_alarms,1.0,full,0,0,0.0086394581012427,2026-09-20T11:43:17.805780+00:00
detection,page_hinkley,synthetic_gradual,-,5.0,7c62866311e1,synth_n20000_finetune_gradual,false_alarms_per_year,0.876,full,0,0,0.0086394581012427,2026-09-20T11:43:17.805780+00:00
detection,page_hinkley,synthetic_recurring,-,1.0,7c62866311e1,synth_n20000_finetune_recurring,detection_delay,51.5,full,0,0,0.0067077090498059,2026-09-20T11:43:17.807287+00:00
detection,page_hinkley,synthetic_recurring,-,1.0,7c62866311e1,synth_n20000_finetune_recurring,false_alarms_per_10000,0.0,full,0,0,0.0067077090498059,2026-09-20T11:43:17.807287+00:00
detection,page_hinkley,synthetic_recurring,-,1.0,7c62866311e1,synth_n20000_finetune_recurring,missed_detections,0.0,full,0,0,0.0067077090498059,2026-09-20T11:43:17.807287+00:00
detection,page_hinkley,synthetic_recurring,-,1.0,7c62866311e1,synth_n20000_finetune_recurring,n_detections,2.0,full,0,0,0.0067077090498059,2026-09-20T11:43:17.807287+00:00
detection,page_hinkley,synthetic_recurring,-,1.0,7c62866311e1,synth_n20000_finetune_recurring,n_false_alarms,0.0,full,0,0,0.0067077090498059,2026-09-20T11:43:17.807287+00:00
detection,page_hinkley,synthetic_recurring,-,1.0,7c62866311e1,synth_n20000_finetune_recurring,false_alarms_per_year,0.0,full,0,0,0.0067077090498059,2026-09-20T11:43:17.807287+00:00
detection,page_hinkley,synthetic_recurring,-,2.0,7c62866311e1,synth_n20000_finetune_recurring,detection_delay,42.0,full,0,0,0.0049489999655634,2026-09-20T11:43:17.809222+00:00
detection,page_hinkley,synthetic_recurring,-,2.0,7c62866311e1,synth_n20000_finetune_recurring,false_alarms_per_10000,0.0,full,0,0,0.0049489999655634,2026-09-20T11:43:17.809222+00:00
detection,page_hinkley,synthetic_recurring,-,2.0,7c62866311e1,synth_n20000_finetune_recurring,missed_detections,0.0,full,0,0,0.0049489999655634,2026-09-20T11:43:17.809222+00:00
detection,page_hinkley,synthetic_recurring,-,2.0,7c62866311e1,synth_n20000_finetune_recurring,n_detections,2.0,full,0,0,0.0049489999655634,2026-09-20T11:43:17.809222+00:00
detection,page_hinkley,synthetic_recurring,-,2.0,7c62866311e1,synth_n20000_finetune_recurring,n_false_alarms,0.0,full,0,0,0.0049489999655634,2026-09-20T11:43:17.809222+00:00
detection,page_hinkley,synthetic_recurring,-,2.0,7c62866311e1,synth_n20000_finetune_recurring,false_alarms_per_year,0.0,full,0,0,0.0049489999655634,2026-09-20T11:43:17.809222+00:00
detection,page_hinkley,synthetic_recurring,-,3.0,7c62866311e1,synth_n20000_finetune_recurring,detection_delay,58.0,full,0,0,0.0103515830123797,2026-09-20T11:43:17.810649+00:00
detection,page_hinkley,synthetic_recurring,-,3.0,7c62866311e1,synth_n20000_finetune_recurring,false_alarms_per_10000,0.0,full,0,0,0.0103515830123797,2026-09-20T11:43:17.810649+00:00
detection,page_hinkley,synthetic_recurring,-,3.0,7c62866311e1,synth_n20000_finetune_recurring,missed_detections,0.0,full,0,0,0.0103515830123797,2026-09-20T11:43:17.810649+00:00
detection,page_hinkley,synthetic_recurring,-,3.0,7c62866311e1,synth_n20000_finetune_recurring,n_detections,2.0,full,0,0,0.0103515830123797,2026-09-20T11:43:17.810649+00:00
detection,page_hinkley,synthetic_recurring,-,3.0,7c62866311e1,synth_n20000_finetune_recurring,n_false_alarms,0.0,full,0,0,0.0103515830123797,2026-09-20T11:43:17.810649+00:00
detection,page_hinkley,synthetic_recurring,-,3.0,7c62866311e1,synth_n20000_finetune_recurring,false_alarms_per_year,0.0,full,0,0,0.0103515830123797,2026-09-20T11:43:17.810649+00:00
detection,page_hinkley,synthetic_recurring,-,4.0,7c62866311e1,synth_n20000_finetune_recurring,detection_delay,52.5,full,0,0,0.0052516249706968,2026-09-20T11:43:17.812098+00:00
detection,page_hinkley,synthetic_recurring,-,4.0,7c62866311e1,synth_n20000_finetune_recurring,false_alarms_per_10000,0.0,full,0,0,0.0052516249706968,2026-09-20T11:43:17.812098+00:00
detection,page_hinkley,synthetic_recurring,-,4.0,7c62866311e1,synth_n20000_finetune_recurring,missed_detections,0.0,full,0,0,0.0052516249706968,2026-09-20T11:43:17.812098+00:00
detection,page_hinkley,synthetic_recurring,-,4.0,7c62866311e1,synth_n20000_finetune_recurring,n_detections,2.0,full,0,0,0.0052516249706968,2026-09-20T11:43:17.812098+00:00
detection,page_hinkley,synthetic_recurring,-,4.0,7c62866311e1,synth_n20000_finetune_recurring,n_false_alarms,0.0,full,0,0,0.0052516249706968,2026-09-20T11:43:17.812098+00:00
detection,page_hinkley,synthetic_recurring,-,4.0,7c62866311e1,synth_n20000_finetune_recurring,false_alarms_per_year,0.0,full,0,0,0.0052516249706968,2026-09-20T11:43:17.812098+00:00
detection,page_hinkley,synthetic_recurring,-,5.0,7c62866311e1,synth_n20000_finetune_recurring,detection_delay,57.0,full,0,0,0.0054467919981107,2026-09-20T11:43:17.813503+00:00
detection,page_hinkley,synthetic_recurring,-,5.0,7c62866311e1,synth_n20000_finetune_recurring,false_alarms_per_10000,0.0,full,0,0,0.0054467919981107,2026-09-20T11:43:17.813503+00:00
detection,page_hinkley,synthetic_recurring,-,5.0,7c62866311e1,synth_n20000_finetune_recurring,missed_detections,0.0,full,0,0,0.0054467919981107,2026-09-20T11:43:17.813503+00:00
detection,page_hinkley,synthetic_recurring,-,5.0,7c62866311e1,synth_n20000_finetune_recurring,n_detections,2.0,full,0,0,0.0054467919981107,2026-09-20T11:43:17.813503+00:00
detection,page_hinkley,synthetic_recurring,-,5.0,7c62866311e1,synth_n20000_finetune_recurring,n_false_alarms,0.0,full,0,0,0.0054467919981107,2026-09-20T11:43:17.813503+00:00
detection,page_hinkley,synthetic_recurring,-,5.0,7c62866311e1,synth_n20000_finetune_recurring,false_alarms_per_year,0.0,full,0,0,0.0054467919981107,2026-09-20T11:43:17.813503+00:00
detection,page_hinkley,synthetic_none,-,1.0,9ec8a16f6b8c,synth_n20000_finetune_none,detection_delay,,full,0,0,0.0134049169719219,2026-09-20T11:43:17.830354+00:00
detection,page_hinkley,synthetic_none,-,1.0,9ec8a16f6b8c,synth_n20000_finetune_none,false_alarms_per_10000,1.0,full,0,0,0.0134049169719219,2026-09-20T11:43:17.830354+00:00
detection,page_hinkley,synthetic_none,-,1.0,9ec8a16f6b8c,synth_n20000_finetune_none,missed_detections,0.0,full,0,0,0.0134049169719219,2026-09-20T11:43:17.830354+00:00
detection,page_hinkley,synthetic_none,-,1.0,9ec8a16f6b8c,synth_n20000_finetune_none,n_detections,2.0,full,0,0,0.0134049169719219,2026-09-20T11:43:17.830354+00:00
detection,page_hinkley,synthetic_none,-,1.0,9ec8a16f6b8c,synth_n20000_finetune_none,n_false_alarms,2.0,full,0,0,0.0134049169719219,2026-09-20T11:43:17.830354+00:00
detection,page_hinkley,synthetic_none,-,1.0,9ec8a16f6b8c,synth_n20000_finetune_none,false_alarms_per_year,1.752,full,0,0,0.0134049169719219,2026-09-20T11:43:17.830354+00:00
detection,page_hinkley,synthetic_none,-,2.0,9ec8a16f6b8c,synth_n20000_finetune_none,detection_delay,,full,0,0,0.0058250000001862,2026-09-20T11:43:17.832247+00:00
detection,page_hinkley,synthetic_none,-,2.0,9ec8a16f6b8c,synth_n20000_finetune_none,false_alarms_per_10000,1.0,full,0,0,0.0058250000001862,2026-09-20T11:43:17.832247+00:00
detection,page_hinkley,synthetic_none,-,2.0,9ec8a16f6b8c,synth_n20000_finetune_none,missed_detections,0.0,full,0,0,0.0058250000001862,2026-09-20T11:43:17.832247+00:00
detection,page_hinkley,synthetic_none,-,2.0,9ec8a16f6b8c,synth_n20000_finetune_none,n_detections,2.0,full,0,0,0.0058250000001862,2026-09-20T11:43:17.832247+00:00
detection,page_hinkley,synthetic_none,-,2.0,9ec8a16f6b8c,synth_n20000_finetune_none,n_false_alarms,2.0,full,0,0,0.0058250000001862,2026-09-20T11:43:17.832247+00:00
detection,page_hinkley,synthetic_none,-,2.0,9ec8a16f6b8c,synth_n20000_finetune_none,false_alarms_per_year,1.752,full,0,0,0.0058250000001862,2026-09-20T11:43:17.832247+00:00
detection,page_hinkley,synthetic_none,-,3.0,9ec8a16f6b8c,synth_n20000_finetune_none,detection_delay,,full,0,0,0.0082837910158559,2026-09-20T11:43:17.834092+00:00
detection,page_hinkley,synthetic_none,-,3.0,9ec8a16f6b8c,synth_n20000_finetune_none,false_alarms_per_10000,1.0,full,0,0,0.0082837910158559,2026-09-20T11:43:17.834092+00:00
detection,page_hinkley,synthetic_none,-,3.0,9ec8a16f6b8c,synth_n20000_finetune_none,missed_detections,0.0,full,0,0,0.0082837910158559,2026-09-20T11:43:17.834092+00:00
detection,page_hinkley,synthetic_none,-,3.0,9ec8a16f6b8c,synth_n20000_finetune_none,n_detections,2.0,full,0,0,0.0082837910158559,2026-09-20T11:43:17.834092+00:00
detection,page_hinkley,synthetic_none,-,3.0,9ec8a16f6b8c,synth_n20000_finetune_none,n_false_alarms,2.0,full,0,0,0.0082837910158559,2026-09-20T11:43:17.834092+00:00
detection,page_hinkley,synthetic_none,-,3.0,9ec8a16f6b8c,synth_n20000_finetune_none,false_alarms_per_year,1.752,full,0,0,0.0082837910158559,2026-09-20T11:43:17.834092+00:00
detection,page_hinkley,synthetic_none,-,4.0,9ec8a16f6b8c,synth_n20000_finetune_none,detection_delay,,full,0,0,0.0115864999825134,2026-09-20T11:43:17.835739+00:00
detection,page_hinkley,synthetic_none,-,4.0,9ec8a16f6b8c,synth_n20000_finetune_none,false_alarms_per_10000,0.5,full,0,0,0.0115864999825134,2026-09-20T11:43:17.835739+00:00
detection,page_hinkley,synthetic_none,-,4.0,9ec8a16f6b8c,synth_n20000_finetune_none,missed_detections,0.0,full,0,0,0.0115864999825134,2026-09-20T11:43:17.835739+00:00
detection,page_hinkley,synthetic_none,-,4.0,9ec8a16f6b8c,synth_n20000_finetune_none,n_detections,1.0,full,0,0,0.0115864999825134,2026-09-20T11:43:17.835739+00:00
detection,page_hinkley,synthetic_none,-,4.0,9ec8a16f6b8c,synth_n20000_finetune_none,n_false_alarms,1.0,full,0,0,0.0115864999825134,2026-09-20T11:43:17.835739+00:00
detection,page_hinkley,synthetic_none,-,4.0,9ec8a16f6b8c,synth_n20000_finetune_none,false_alarms_per_year,0.876,full,0,0,0.0115864999825134,2026-09-20T11:43:17.835739+00:00
detection,page_hinkley,synthetic_none,-,5.0,9ec8a16f6b8c,synth_n20000_finetune_none,detection_delay,,full,0,0,0.0055604169610887,2026-09-20T11:43:17.837151+00:00
detection,page_hinkley,synthetic_none,-,5.0,9ec8a16f6b8c,synth_n20000_finetune_none,false_alarms_per_10000,0.0,full,0,0,0.0055604169610887,2026-09-20T11:43:17.837151+00:00
detection,page_hinkley,synthetic_none,-,5.0,9ec8a16f6b8c,synth_n20000_finetune_none,missed_detections,0.0,full,0,0,0.0055604169610887,2026-09-20T11:43:17.837151+00:00
detection,page_hinkley,synthetic_none,-,5.0,9ec8a16f6b8c,synth_n20000_finetune_none,n_detections,0.0,full,0,0,0.0055604169610887,2026-09-20T11:43:17.837151+00:00
detection,page_hinkley,synthetic_none,-,5.0,9ec8a16f6b8c,synth_n20000_finetune_none,n_false_alarms,0.0,full,0,0,0.0055604169610887,2026-09-20T11:43:17.837151+00:00
detection,page_hinkley,synthetic_none,-,5.0,9ec8a16f6b8c,synth_n20000_finetune_none,false_alarms_per_year,0.0,full,0,0,0.0055604169610887,2026-09-20T11:43:17.837151+00:00
detection,page_hinkley,synthetic_none,-,1.0,cd826b44c4f2,synth_n20000_finetune_none,detection_delay,,full,0,0,0.0049275830388069,2026-09-20T11:43:17.838987+00:00
detection,page_hinkley,synthetic_none,-,1.0,cd826b44c4f2,synth_n20000_finetune_none,false_alarms_per_10000,0.0,full,0,0,0.0049275830388069,2026-09-20T11:43:17.838987+00:00
detection,page_hinkley,synthetic_none,-,1.0,cd826b44c4f2,synth_n20000_finetune_none,missed_detections,0.0,full,0,0,0.0049275830388069,2026-09-20T11:43:17.838987+00:00
detection,page_hinkley,synthetic_none,-,1.0,cd826b44c4f2,synth_n20000_finetune_none,n_detections,0.0,full,0,0,0.0049275830388069,2026-09-20T11:43:17.838987+00:00
detection,page_hinkley,synthetic_none,-,1.0,cd826b44c4f2,synth_n20000_finetune_none,n_false_alarms,0.0,full,0,0,0.0049275830388069,2026-09-20T11:43:17.838987+00:00
detection,page_hinkley,synthetic_none,-,1.0,cd826b44c4f2,synth_n20000_finetune_none,false_alarms_per_year,0.0,full,0,0,0.0049275830388069,2026-09-20T11:43:17.838987+00:00
detection,page_hinkley,synthetic_none,-,2.0,cd826b44c4f2,synth_n20000_finetune_none,detection_delay,,full,0,0,0.0055932499235495,2026-09-20T11:43:17.840504+00:00
detection,page_hinkley,synthetic_none,-,2.0,cd826b44c4f2,synth_n20000_finetune_none,false_alarms_per_10000,0.0,full,0,0,0.0055932499235495,2026-09-20T11:43:17.840504+00:00
detection,page_hinkley,synthetic_none,-,2.0,cd826b44c4f2,synth_n20000_finetune_none,missed_detections,0.0,full,0,0,0.0055932499235495,2026-09-20T11:43:17.840504+00:00
detection,page_hinkley,synthetic_none,-,2.0,cd826b44c4f2,synth_n20000_finetune_none,n_detections,0.0,full,0,0,0.0055932499235495,2026-09-20T11:43:17.840504+00:00
detection,page_hinkley,synthetic_none,-,2.0,cd826b44c4f2,synth_n20000_finetune_none,n_false_alarms,0.0,full,0,0,0.0055932499235495,2026-09-20T11:43:17.840504+00:00
detection,page_hinkley,synthetic_none,-,2.0,cd826b44c4f2,synth_n20000_finetune_none,false_alarms_per_year,0.0,full,0,0,0.0055932499235495,2026-09-20T11:43:17.840504+00:00
detection,page_hinkley,synthetic_none,-,3.0,cd826b44c4f2,synth_n20000_finetune_none,detection_delay,,full,0,0,0.0083555410383269,2026-09-20T11:43:17.842186+00:00
detection,page_hinkley,synthetic_none,-,3.0,cd826b44c4f2,synth_n20000_finetune_none,false_alarms_per_10000,0.0,full,0,0,0.0083555410383269,2026-09-20T11:43:17.842186+00:00
detection,page_hinkley,synthetic_none,-,3.0,cd826b44c4f2,synth_n20000_finetune_none,missed_detections,0.0,full,0,0,0.0083555410383269,2026-09-20T11:43:17.842186+00:00
detection,page_hinkley,synthetic_none,-,3.0,cd826b44c4f2,synth_n20000_finetune_none,n_detections,0.0,full,0,0,0.0083555410383269,2026-09-20T11:43:17.842186+00:00
detection,page_hinkley,synthetic_none,-,3.0,cd826b44c4f2,synth_n20000_finetune_none,n_false_alarms,0.0,full,0,0,0.0083555410383269,2026-09-20T11:43:17.842186+00:00
detection,page_hinkley,synthetic_none,-,3.0,cd826b44c4f2,synth_n20000_finetune_none,false_alarms_per_year,0.0,full,0,0,0.0083555410383269,2026-09-20T11:43:17.842186+00:00
detection,page_hinkley,synthetic_none,-,4.0,cd826b44c4f2,synth_n20000_finetune_none,detection_delay,,full,0,0,0.004987624939531,2026-09-20T11:43:17.843738+00:00
detection,page_hinkley,synthetic_none,-,4.0,cd826b44c4f2,synth_n20000_finetune_none,false_alarms_per_10000,0.0,full,0,0,0.004987624939531,2026-09-20T11:43:17.843738+00:00
detection,page_hinkley,synthetic_none,-,4.0,cd826b44c4f2,synth_n20000_finetune_none,missed_detections,0.0,full,0,0,0.004987624939531,2026-09-20T11:43:17.843738+00:00
detection,page_hinkley,synthetic_none,-,4.0,cd826b44c4f2,synth_n20000_finetune_none,n_detections,0.0,full,0,0,0.004987624939531,2026-09-20T11:43:17.843738+00:00
detection,page_hinkley,synthetic_none,-,4.0,cd826b44c4f2,synth_n20000_finetune_none,n_false_alarms,0.0,full,0,0,0.004987624939531,2026-09-20T11:43:17.843738+00:00
detection,page_hinkley,synthetic_none,-,4.0,cd826b44c4f2,synth_n20000_finetune_none,false_alarms_per_year,0.0,full,0,0,0.004987624939531,2026-09-20T11:43:17.843738+00:00
detection,page_hinkley,synthetic_none,-,5.0,cd826b44c4f2,synth_n20000_finetune_none,detection_delay,,full,0,0,0.0099558749934658,2026-09-20T11:43:17.845166+00:00
detection,page_hinkley,synthetic_none,-,5.0,cd826b44c4f2,synth_n20000_finetune_none,false_alarms_per_10000,0.0,full,0,0,0.0099558749934658,2026-09-20T11:43:17.845166+00:00
detection,page_hinkley,synthetic_none,-,5.0,cd826b44c4f2,synth_n20000_finetune_none,missed_detections,0.0,full,0,0,0.0099558749934658,2026-09-20T11:43:17.845166+00:00
detection,page_hinkley,synthetic_none,-,5.0,cd826b44c4f2,synth_n20000_finetune_none,n_detections,0.0,full,0,0,0.0099558749934658,2026-09-20T11:43:17.845166+00:00
detection,page_hinkley,synthetic_none,-,5.0,cd826b44c4f2,synth_n20000_finetune_none,n_false_alarms,0.0,full,0,0,0.0099558749934658,2026-09-20T11:43:17.845166+00:00
detection,page_hinkley,synthetic_none,-,5.0,cd826b44c4f2,synth_n20000_finetune_none,false_alarms_per_year,0.0,full,0,0,0.0099558749934658,2026-09-20T11:43:17.845166+00:00
detection,page_hinkley,synthetic_sudden,-,1.0,cd826b44c4f2,synth_n20000_finetune_sudden,detection_delay,94.0,full,0,0,0.0096329590305686,2026-09-20T11:43:17.846666+00:00
detection,page_hinkley,synthetic_sudden,-,1.0,cd826b44c4f2,synth_n20000_finetune_sudden,false_alarms_per_10000,0.0,full,0,0,0.0096329590305686,2026-09-20T11:43:17.846666+00:00
detection,page_hinkley,synthetic_sudden,-,1.0,cd826b44c4f2,synth_n20000_finetune_sudden,missed_detections,0.0,full,0,0,0.0096329590305686,2026-09-20T11:43:17.846666+00:00
detection,page_hinkley,synthetic_sudden,-,1.0,cd826b44c4f2,synth_n20000_finetune_sudden,n_detections,1.0,full,0,0,0.0096329590305686,2026-09-20T11:43:17.846666+00:00
detection,page_hinkley,synthetic_sudden,-,1.0,cd826b44c4f2,synth_n20000_finetune_sudden,n_false_alarms,0.0,full,0,0,0.0096329590305686,2026-09-20T11:43:17.846666+00:00
detection,page_hinkley,synthetic_sudden,-,1.0,cd826b44c4f2,synth_n20000_finetune_sudden,false_alarms_per_year,0.0,full,0,0,0.0096329590305686,2026-09-20T11:43:17.846666+00:00
detection,page_hinkley,synthetic_sudden,-,2.0,cd826b44c4f2,synth_n20000_finetune_sudden,detection_delay,69.0,full,0,0,0.010419207974337,2026-09-20T11:43:17.848278+00:00
detection,page_hinkley,synthetic_sudden,-,2.0,cd826b44c4f2,synth_n20000_finetune_sudden,false_alarms_per_10000,0.0,full,0,0,0.010419207974337,2026-09-20T11:43:17.848278+00:00
detection,page_hinkley,synthetic_sudden,-,2.0,cd826b44c4f2,synth_n20000_finetune_sudden,missed_detections,0.0,full,0,0,0.010419207974337,2026-09-20T11:43:17.848278+00:00
detection,page_hinkley,synthetic_sudden,-,2.0,cd826b44c4f2,synth_n20000_finetune_sudden,n_detections,1.0,full,0,0,0.010419207974337,2026-09-20T11:43:17.848278+00:00
detection,page_hinkley,synthetic_sudden,-,2.0,cd826b44c4f2,synth_n20000_finetune_sudden,n_false_alarms,0.0,full,0,0,0.010419207974337,2026-09-20T11:43:17.848278+00:00
detection,page_hinkley,synthetic_sudden,-,2.0,cd826b44c4f2,synth_n20000_finetune_sudden,false_alarms_per_year,0.0,full,0,0,0.010419207974337,2026-09-20T11:43:17.848278+00:00
detection,page_hinkley,synthetic_sudden,-,3.0,cd826b44c4f2,synth_n20000_finetune_sudden,detection_delay,91.0,full,0,0,0.0049135419540107,2026-09-20T11:43:17.849829+00:00
detection,page_hinkley,synthetic_sudden,-,3.0,cd826b44c4f2,synth_n20000_finetune_sudden,false_alarms_per_10000,0.0,full,0,0,0.0049135419540107,2026-09-20T11:43:17.849829+00:00
detection,page_hinkley,synthetic_sudden,-,3.0,cd826b44c4f2,synth_n20000_finetune_sudden,missed_detections,0.0,full,0,0,0.0049135419540107,2026-09-20T11:43:17.849829+00:00
detection,page_hinkley,synthetic_sudden,-,3.0,cd826b44c4f2,synth_n20000_finetune_sudden,n_detections,1.0,full,0,0,0.0049135419540107,2026-09-20T11:43:17.849829+00:00
detection,page_hinkley,synthetic_sudden,-,3.0,cd826b44c4f2,synth_n20000_finetune_sudden,n_false_alarms,0.0,full,0,0,0.0049135419540107,2026-09-20T11:43:17.849829+00:00
detection,page_hinkley,synthetic_sudden,-,3.0,cd826b44c4f2,synth_n20000_finetune_sudden,false_alarms_per_year,0.0,full,0,0,0.0049135419540107,2026-09-20T11:43:17.849829+00:00
detection,page_hinkley,synthetic_sudden,-,4.0,cd826b44c4f2,synth_n20000_finetune_sudden,detection_delay,87.0,full,0,0,0.01135008293204,2026-09-20T11:43:17.851328+00:00
detection,page_hinkley,synthetic_sudden,-,4.0,cd826b44c4f2,synth_n20000_finetune_sudden,false_alarms_per_10000,0.0,full,0,0,0.01135008293204,2026-09-20T11:43:17.851328+00:00
