region,detector,input_processing,detection_number,changepoint_index,changepoint_timestamp,demand_value
NSW1,adwin,daily_weekly_adjusted,217,20479,2021-05-01 15:30:00,-1114.127256637168
NSW1,adwin,daily_weekly_adjusted,218,20575,2021-05-03 15:30:00,-1118.8352212389382
NSW1,adwin,daily_weekly_adjusted,219,20639,2021-05-04 23:30:00,-45.09150442477858
NSW1,adwin,daily_weekly_adjusted,220,20735,2021-05-06 23:30:00,-197.48159292035416
NSW1,adwin,daily_weekly_adjusted,221,20767,2021-05-07 15:30:00,-875.897433628319
NSW1,adwin,daily_weekly_adjusted,222,20831,2021-05-08 23:30:00,-312.46309734513306
NSW1,adwin,daily_weekly_adjusted,223,20927,2021-05-10 23:30:00,-197.002743362832
NSW1,adwin,daily_weekly_adjusted,224,21055,2021-05-13 15:30:00,-1301.3350442477868
NSW1,adwin,daily_weekly_adjusted,225,21183,2021-05-16 07:30:00,828.4691964285712
NSW1,adwin,daily_weekly_adjusted,226,21631,2021-05-25 15:30:00,-986.0376991150442
NSW1,adwin,daily_weekly_adjusted,227,21759,2021-05-28 07:30:00,1107.862566371683
NSW1,adwin,daily_weekly_adjusted,228,21823,2021-05-29 15:30:00,484.02274336283153
NSW1,adwin,daily_weekly_adjusted,229,21919,2021-05-31 15:30:00,-795.6252212389381
NSW1,adwin,daily_weekly_adjusted,230,22015,2021-06-02 15:30:00,-658.2807079646027
NSW1,adwin,daily_weekly_adjusted,231,22079,2021-06-03 23:30:00,657.0684070796469
NSW1,adwin,daily_weekly_adjusted,232,22143,2021-06-05 07:30:00,1133.4899115044245
NSW1,adwin,daily_weekly_adjusted,233,22239,2021-06-07 07:30:00,1876.572212389381
NSW1,adwin,daily_weekly_adjusted,234,22367,2021-06-09 23:30:00,1553.6252212389381
NSW1,adwin,daily_weekly_adjusted,235,22399,2021-06-10 15:30:00,2544.604955752213
NSW1,adwin,daily_weekly_adjusted,236,22463,2021-06-11 23:30:00,1423.9519469026545
NSW1,adwin,daily_weekly_adjusted,237,22591,2021-06-14 15:30:00,-693.2552212389382
NSW1,adwin,daily_weekly_adjusted,238,22687,2021-06-16 15:30:00,82.30929203539745
NSW1,adwin,daily_weekly_adjusted,239,22847,2021-06-19 23:30:00,1034.8869026548664
NSW1,adwin,daily_weekly_adjusted,240,22975,2021-06-22 15:30:00,191.97230088495598
NSW1,adwin,daily_weekly_adjusted,241,23103,2021-06-25 07:30:00,526.3325663716823
NSW1,adwin,daily_weekly_adjusted,242,23199,2021-06-27 07:30:00,979.2191964285712
NSW1,adwin,daily_weekly_adjusted,243,23263,2021-06-28 15:30:00,727.924778761062
NSW1,adwin,daily_weekly_adjusted,244,23359,2021-06-30 15:30:00,105.10929203539672
NSW1,adwin,daily_weekly_adjusted,245,23455,2021-07-02 15:30:00,-664.5874336283196
NSW1,adwin,daily_weekly_adjusted,246,23583,2021-07-05 07:30:00,1377.3822123893806
NSW1,adwin,daily_weekly_adjusted,247,23807,2021-07-09 23:30:00,1348.9219469026557
NSW1,adwin,daily_weekly_adjusted,248,23935,2021-07-12 15:30:00,-380.19522123893876
NSW1,adwin,daily_weekly_adjusted,249,24031,2021-07-14 15:30:00,1730.1592920353978
NSW1,adwin,daily_weekly_adjusted,250,24095,2021-07-15 23:30:00,351.7884070796463
NSW1,adwin,daily_weekly_adjusted,251,24159,2021-07-17 07:30:00,381.86991150442554
NSW1,adwin,daily_weekly_adjusted,252,24351,2021-07-21 07:30:00,1218.6821238938064
NSW1,adwin,daily_weekly_adjusted,253,24511,2021-07-24 15:30:00,-573.9772566371676
NSW1,adwin,daily_weekly_adjusted,254,24575,2021-07-25 23:30:00,971.8024999999998
NSW1,adwin,daily_weekly_adjusted,255,24703,2021-07-28 15:30:00,-811.1807079646032
NSW1,adwin,daily_weekly_adjusted,256,24767,2021-07-29 23:30:00,962.3184070796469
NSW1,adwin,daily_weekly_adjusted,257,24799,2021-07-30 15:30:00,-1306.9574336283194
NSW1,adwin,daily_weekly_adjusted,258,24863,2021-07-31 23:30:00,309.0969026548664
NSW1,adwin,daily_weekly_adjusted,259,24895,2021-08-01 15:30:00,-581.5002678571436
NSW1,adwin,daily_weekly_adjusted,260,24991,2021-08-03 15:30:00,-1381.697699115044
NSW1,adwin,daily_weekly_adjusted,261,25055,2021-08-04 23:30:00,793.9252212389374
NSW1,adwin,daily_weekly_adjusted,262,25087,2021-08-05 15:30:00,-1372.4450442477864
NSW1,adwin,daily_weekly_adjusted,263,25247,2021-08-08 23:30:00,715.2325000000001
NSW1,adwin,daily_weekly_adjusted,264,25279,2021-08-09 15:30:00,-1308.7652212389376
